id,skills
94696734,linux
94696734,numpy
94696734,английский язык
94696734,sql
94696734,python
94696768,pandas
94696768,numpy
94696768,математическая статистика
94696768,python
94696768,git
94696768,pytorch
94696768,airflow
94696768,spark
94696768,scikit-learn
94697153,linux
94697153,английский язык
94697153,c++
94697153,python
94697153,публичные выступления
94716635,субд
94716635,работа с базами данных
94716635,ms sql
94716635,sql
94716635,python
94716635,dwh
94716635,базы данных
94716635,java
94716635,excel
94736993,etl
94736993,dwh
94736993,ms excel
94736993,power bi
94736993,powerbi
94736993,postgresql
94736993,excel
94752016,pandas
94752016,clickhouse
94752016,numpy
94752016,умение принимать решения
94752016,sql
94752016,dwh
94752016,python
94752016,статистика
94752016,прогнозирование
94752016,bi
94752016,работа с большим объемом информации
94752016,postgresql
94752016,работа с базами данных
94753141,sql
94753141,python
94753141,базы данных
94753141,tableau
94753141,power bi
94753141,ms power bi
94754887,python
94754887,английский язык
94762211,excel
94775568,excel
94776575,анализ данных
94776575,sql
94776575,python
94776575,data analysis
94776575,postgresql
94776575,excel
94779925,анализ данных
94779925,сводные таблицы
94779925,ms excel
94779925,впр
94779925,работа с большим объемом информации
94779925,excel
94780318,bi
94780318,sql
94812028,python
94812028,pandas
94826587,субд
94826587,английский язык
94826587,sql
94826587,python
94826587,статистика
94826587,hadoop
94826587,работа с большим объемом информации
94826587,excel
94828753,ms project
94828753,прогнозирование
94828753,powerpoint
94828753,ms powerpoint
94828753,ms excel
94828753,excel
94828753,oracle primavera
94903406,субд
94903406,sql
94903406,python
94903406,статистика
94903406,прогнозирование
94903406,bi
94915430,
94917681,etl
94917681,анализ данных
94917681,dwh
94917681,построение хранилищ данных
94917681,data engineer
94917681,data analysis
94917681,power bi
94917681,bi
94917681,data scientist
94917681,dwh lead
94917682,etl
94917682,анализ данных
94917682,dwh
94917682,построение хранилищ данных
94917682,data engineer
94917682,data analysis
94917682,power bi
94917682,bi
94917682,data scientist
94917682,dwh lead
94920601,python
94920601,deep learning
94920601,git
94920601,nlp
94920601,pytorch
94920601,docker
94928582,pandas
94928582,clickhouse
94928582,numpy
94928582,dwh
94928582,python
94928582,навыки презентации
94928582,статистика
94928582,библиотеки python
94928582,datalayer
94928582,keynote
94928582,tableau
94928582,яндекс.метрика
94928582,ms powerpoint
94928582,power bi
94928582,bi
94928582,postgresql
94940705,pandas
94940705,numpy
94940705,sql
94940705,python
94940705,oracle
94947954,python
94947954,vba
94947954,пользователь пк
94947954,ms excel
94947954,power query
94947954,1c
94947954,excel
94964662,excel
94974471,sql
94974471,python
94974471,ms excel
94974471,power bi
94974471,bi
94974471,powerbi
94974471,excel
94975574,английский язык
94975574,python
94975574,прогнозирование
94975574,git
94975574,hadoop
94975574,mysql
94975574,bi
94975913,python
94975913,llm
94976920,интеллектуальный анализ данных
94976920,pandas
94976920,numpy
94976920,sql
94976920,математическая статистика
94976920,python
94976920,api
94976920,статистика
94976920,tensorflow
94976920,docker
94980459,ad hoc analysis
94980459,clickhouse
94980459,sql
94980459,ms sql
94980459,python
94980459,bi
94980459,postgresql
94982674,анализ данных
94982674,работа с базами данных
94982674,ms sql
94982674,sql
94982674,python
94982674,аналитика
94982674,data lens
94982674,bi
94982674,datalens
94983164,pandas
94983164,numpy
94983164,sql
94983164,python
94983164,прогнозирование
94983164,data analysis
95014191,sql
95014191,oracle
95014191,tableau
95014191,power bi
95014191,oracle pl/sql
95014191,bi
95021216,linux
95021216,pandas
95021216,numpy
95021216,python
95021216,llm
95021216,tensorflow
95021216,nlp
95021216,pytorch
95021216,kubernetes
95021216,docker
95051501,a/b тесты
95051501,субд
95051501,sql
95051501,python
95051501,oracle
95051501,git
95051501,big data
95051501,hadoop
95051501,spark
95051501,hive
95051501,postgresql
95060448,python
95060448,llm
95060448,статистика
95064500,sql
95064500,статистический анализ
95064500,python
95064500,математическая статистика
95064500,прогнозирование
95064500,математический анализ
95064500,data analysis
95064500,математическое моделирование
95071753,etl
95071753,pandas
95071753,clickhouse
95071753,numpy
95071753,английский язык
95071753,sql
95071753,python
95071753,data analysis
95077714,numpy
95077714,lightgbm
95077714,search ranking
95077714,scikit-learn
95077714,presto
95077714,a/b-experiments
95077714,mathematics
95077714,анализ данных
95077714,pandas
95077714,recommender systems
95077714,sql
95077714,data science
95077714,python
95077714,nlp
95077714,pytorch
95077714,machine learning
95077714,hive
95077714,scipy
95077714,neural nets
95077714,hadoop
95081043,учет тмц
95081043,складской учет
95081043,1с: торговля и склад
95081043,аналитический склад ума
95081043,ms excel
95081043,1с: предприятие 8
95081043,работа с тмц
95081043,складской документооборот
95081043,складская логистика
95081043,учет остатков
95081043,excel
95095508,etl
95095508,sql
95096046,etl
95096046,sql
95101827,pyspark
95101827,sql
95101827,python
95101827,статистика
95101827,git
95101827,nlp
95101827,mlflow
95101827,hadoop
95101827,spark
95102439,pandas
95102439,sql
95102439,python
95102439,статистика
95102439,git
95102439,pytorch
95102439,airflow
95102439,bi
95132764,аналитическое мышление
95132764,лекарственные препараты
95132764,ms excel
95132764,фармакология
95132764,excel
95141352,анализ данных
95141352,pl/sql
95141352,sql
95141352,dwh
95141352,greenplum
95141352,python
95141352,oracle
95141352,tableau
95141352,hadoop
95141352,системный анализ
95141352,bi
95141352,powerbi
95141352,postgresql
95141352,datavault
95142208,аналитическое мышление
95142208,etl
95142208,анализ данных
95142208,clickhouse
95142208,аналитические исследования
95142208,sql
95142208,dwh
95142208,python
95142208,анализ бизнес показателей
95142208,аналитика
95142208,airflow
95142208,apache airflow
95142208,data analysis
95142208,работа с большим объемом информации
95142208,работа с базами данных
95142324,подготовка презентаций
95142324,аналитическое мышление
95142324,pandas
95142324,clickhouse
95142324,аналитические исследования
95142324,английский язык
95142324,sql
95142324,dwh
95142324,python
95142324,tableau
95142324,airflow
95142324,power bi
95142324,анализ рынка
95142324,bi
95142324,работа с большим объемом информации
95145085,bpmn
95145085,etl
95149468,sql
95149468,математическая статистика
95149468,python
95149468,статистика
95149468,big data
95149468,hadoop
95149468,яндекс.метрика
95149468,spark
95167648,artifical intelligence
95167648,linux
95167648,sql
95167648,data science
95167648,python
95167648,deep learning
95167648,tensorflow
95167648,computer vision
95167648,pytorch
95167648,machine learning
95167648,phyton
95167648,docker
95184848,clickhouse
95184848,sql
95184848,greenplum
95184848,python
95184848,статистика
95184848,tableau
95184848,airflow
95184848,hadoop
95184848,big data
95184848,machine learning
95184848,spark
95184848,docker
95185243,sql
95185243,python
95185243,git
95185243,pytorch
95185243,big data
95185243,hadoop
95185243,airflow
95185243,hive
95185243,spark
95185243,machine learning
95185243,docker
95185243,postgresql
95214679,sql
95214679,greenplum
95214679,dwh
95214679,jira
95214679,airflow
95214679,teamcity
95214679,bitbucket
95214679,хранилище данных
95222088,etl
95222088,субд
95222088,clickhouse
95222088,sql
95222088,python
95222088,tableau
95222088,airflow
95222088,power bi
95222088,bi
95222403,анализ данных
95222403,python
95222403,api
95222403,llm
95222403,tensorflow
95222403,pytorch
95222403,big data
95222403,machine learning
95222403,docker
95237040,linux
95237040,pandas
95237040,numpy
95237040,sql
95237040,python
95237040,git
95237040,airflow
95264798,python
95264798,pytorch
95300267,a/b тесты
95300267,linux
95300267,английский язык
95300267,статистический анализ
95300267,sql
95300267,python
95300267,статистика
95300267,pytorch
95300267,big data
95300267,hadoop
95300267,airflow
95300267,hive
95300267,spark
95300267,machine learning
95300267,docker
95306761,аналитическое мышление
95306761,etl
95306761,английский язык
95306761,sql
95306761,python
95306761,airflow
95306761,работа с большим объемом информации
95311624,
95379456,pandas
95379456,numpy
95379456,sql
95379456,python
95379456,статистика
95413983,pandas
95413983,numpy
95413983,sql
95413983,python
95413983,статистика
95413983,bi
95413983,excel
95416072,bi
95416072,power bi
95416072,excel
95425192,xml/json
95425192,sql
95425192,atlassian confluence
95425192,dwh
95425192,mdm
95425192,atlassian jira
95425192,crm
95425192,rest
95425192,xsd/json schema
95425192,soap
95427686,data science
95427686,python
95427686,операционная эффективность
95427686,bi
95427686,it
95427686,excel
95427686,экономика
95432023,субд
95432023,sql
95432023,dwh
95432023,hadoop
95432023,spark
95440294,numpy
95440294,clickhouse
95440294,pandas
95440294,sql
95440294,python
95440294,статистика
95440294,git
95440294,tableau
95440294,airflow
95440294,power bi
95440294,bi
95440294,excel
95441579,excel
95455452,etl
95455452,pandas
95455452,numpy
95455452,clickhouse
95455452,sql
95455452,python
95455452,статистика
95455452,git
95455452,airflow
95455452,power bi
95455452,bi
95455452,postgresql
95461665,анализ данных
95461665,работа с базами данных
95461665,аналитические исследования
95461665,sql
95461665,python
95461665,api
95461665,tableau
95461665,power bi
95461665,bi
95461665,excel
95465805,работа с базами данных
95465805,анализ данных
95465805,sql
95465805,excel
95466760,pandas
95466760,numpy
95466760,python
95466760,статистика
95466760,nlp
95466760,pytorch
95488011,pandas
95488011,clickhouse
95488011,субд
95488011,numpy
95488011,sql
95488011,greenplum
95488011,python
95488011,английский язык
95488011,статистика
95488011,git
95488011,tableau
95488011,airflow
95488011,power bi
95488011,bi
95488011,postgresql
95503648,субд
95503648,английский язык
95503648,sql
95503648,computer vision
95503648,tableau
95503648,power bi
95503648,bi
95532126,linux
95532126,английский язык
95532126,статистический анализ
95532126,sql
95532126,python
95532126,pricing
95532126,статистика
95532126,nlp
95532126,pytorch
95532126,big data
95532126,hadoop
95532126,airflow
95532126,hive
95532126,spark
95532126,machine learning
95532126,docker
95533489,sql
95533489,vba
95533489,excel
95535493,etl
95535493,субд
95535493,работа с базами данных
95535493,sql
95535493,ms sql
95535493,python
95535493,oracle bi
95535493,статистика
95535493,oracle
95535493,git
95535493,airflow
95535493,bi
95535493,работа с большим объемом информации
95535493,docker
95535493,postgresql
95535493,excel
95544559,sql
95544559,data science
95544559,python
95544559,статистика
95544559,прогнозирование
95544559,machine learning
95544559,mathematical statistics
95558881,python
95558881,анализ финансовых показателей
95558881,анализ рисков
95558881,sql
95559035,linux
95559035,pandas
95559035,субд
95559035,clickhouse
95559035,sql
95559035,python
95559035,deep learning
95559035,llm
95559035,статистика
95559035,git
95559035,nlp
95559035,pytorch
95559035,airflow
95559035,docker
95559035,postgresql
95559548,субд
95559548,clickhouse
95559548,sql
95559548,dwh
95559548,python
95559548,api
95559548,git
95559548,tableau
95559548,airflow
95559548,bi
95562554,аналитическое мышление
95562554,sql
95562554,dwh
95562554,python
95562554,hadoop
95562554,bi
95564911,python
95564911,big data
95564911,postgresql
95564911,sql
95605141,sql
95608797,аналитическое мышление
95608797,анализ данных
95608797,clickhouse
95608797,аналитические исследования
95608797,sql
95608797,python
95608797,анализ бизнес показателей
95608797,прогнозирование
95608797,сбор и анализ информации
95608797,tableau
95608797,power bi
95608797,data analysis
95608797,работа с большим объемом информации
95622973,python
95622973,llm
95622973,статистика
95622973,git
95622973,nlp
95649253,pandas
95649253,clickhouse
95649253,sql
95649253,python
95649253,tableau
95649253,big data
95649253,power bi
95649253,spark
95649253,bi
95649253,работа с базами данных
95668817,sql
95668817,dwh
95668817,python
95668817,аналитика
95668817,tableau
95668817,airflow
95668817,power bi
95668817,mysql
95668817,powerbi
95668817,postgresql
95683493,etl
95683493,субд
95683493,sql
95683493,greenplum
95683493,python
95683493,ms sql
95683493,dwh
95683493,api
95683493,oracle
95683493,hadoop
95683493,spark
95683493,bi
95683493,hive
95688298,sql
95688298,dwh
95688299,sql
95688299,dwh
95692507,учет тмц
95692507,складской учет
95692507,1с: торговля и склад
95692507,аналитический склад ума
95692507,ms excel
95692507,1с: предприятие 8
95692507,работа с тмц
95692507,складской документооборот
95692507,складская логистика
95692507,учет остатков
95692507,excel
95698480,статистика
95698480,excel
95704680,kafka
95704680,python
95704680,cv
95704680,git
95704680,nlp
95704680,pytorch
95704680,mssql
95704680,opencv
95704680,spark
95704680,docker
95704680,postgresql
95716538,субд
95716538,анализ данных
95716538,работа с базами данных
95716538,ms sql
95716538,sql
95716538,vba
95716538,базы данных
95716538,статистика
95716538,прогнозирование
95716538,power query
95716538,postgresql
95716538,excel
95721585,excel
95721585,powerpoint
95723631,pandas
95723631,работа с базами данных
95723631,аналитические исследования
95723631,sql
95723631,python
95723631,аналитика
95723631,excel
95726834,подготовка презентаций
95726834,аналитическое мышление
95726834,sql
95726834,python
95726834,базы данных
95726834,сбор и анализ информации
95726834,работа с большим объемом информации
95726834,excel
95727547,sql
95727547,маркетинговый анализ
95727547,анализ бизнес показателей
95727547,аналитика
95727547,работа с большим объемом информации
95727547,excel
95769401,аналитическое мышление
95769401,анализ данных
95769401,аналитические исследования
95769401,креативность
95769401,гибкость мышления
95769401,готовность обучаться
95769401,продвинутый пользователь пк
95769401,big data
95769401,ms excel
95769401,экономический анализ
95769401,работа с большим объемом информации
95769401,excel
95776545,bi
95776545,hadoop
95776545,sql
95777486,python
95777486,huggingface
95777486,git
95777486,pytorch
95777486,torchvision
95777486,opencv
95777486,docker
95777611,sql
95777611,торговая площадка
95777611,python
95777611,маркетплейс
95777611,tableau
95777611,bi
95777611,powerbi
95786839,etl
95786839,sql
95786839,python
95786839,tableau
95786839,big data
95786839,power bi
95786839,bi
95806400,etl
95806400,pandas
95806400,numpy
95806400,sql
95806400,python
95806400,статистика
95806400,data analysis
95806400,postgresql
95806400,работа с базами данных
95812425,английский язык
95812425,sql
95812425,python
95812425,статистика
95812425,математическое моделирование
95816085,numpy
95816085,clickhouse
95816085,sql
95816085,python
95816085,deep learning
95816085,статистика
95816085,nlp
95816085,computer vision
95816085,pytorch
95816085,airflow
95816085,ml
95816085,bi
95816085,postgresql
95816146,аналитическое мышление
95816146,анализ данных
95816146,подготовка отчетов
95816146,работа с базами данных
95816146,sql
95816146,анализ бизнес показателей
95816146,api
95816146,базы данных
95816146,power bi
95816146,excel
95816394,pandas
95816394,субд
95816394,clickhouse
95816394,numpy
95816394,ms sql
95816394,sql
95816394,greenplum
95816394,python
95816394,oracle
95816394,ms excel
95816394,power bi
95816394,bi
95816394,excel
95842949,субд
95842949,sql
95850260,нимательность
95850260,креативность
95850260,python
95850260,аналитика
95850260,прогнозирование
95850260,ответственност
95850260,excel
95873069,clickhouse
95873069,sql
95873069,python
95873069,llm
95873069,прогнозирование
95873069,airflow
95873790,clickhouse
95873790,sql
95873790,python
95873790,llm
95873790,airflow
95893488,pandas
95893488,numpy
95893488,sql
95893488,python
95893488,статистика
95893488,маркетплейс
95893488,торговая площадка
95893488,excel
95897789,субд
95897789,sql
95897789,ms sql
95897789,greenplum
95897789,статистика
95897789,oracle
95897789,powerpoint
95897789,hadoop
95897789,power bi
95897789,bi
95897789,hive
95897789,excel
95899067,docker
95899067,numpy
95899067,pandas
95899067,recommender systems
95899067,sql
95899067,data science
95899067,python
95899067,a/b-experiments
95899067,pytorch
95899067,machine learning
95899067,hive
95903950,
95911011,bi аналитик
95911011,конфигурирование 1с
95911011,анализ данных
95911011,sql
95911011,dwh
95911011,python
95911011,аналитик данных
95911011,power query
95911011,сlickhouse
95911011,postgresql
95911011,excel
95913408,финансовый анализ
95913408,работа с базами данных
95913408,аналитические исследования
95913408,sql
95913408,ms sql
95913408,python
95913408,бизнес-анализ
95913408,статистический анализ
95913408,аналитика
95913408,прогнозирование
95913408,powerpoint
95913408,tableau
95913408,power query
95913408,power bi
95913408,bi
95913408,excel
95919755,анализ данных
95919755,ms sql
95919755,sql
95919755,python
95919755,статистика
95919755,ms excel
95919755,bi
95919755,excel
95927925,bigquery
95927925,crypto
95927925,power bi
95927925,powerbi
95927925,etl
95927925,финансовое моделирование
95927925,аналитические исследования
95927925,data analysis
95927925,финансовый анализ
95927925,анализ данных
95927925,sql
95927925,бизнес-анализ
95927925,python
95927925,анализ текущих финансовых показателей
95927925,api
95927925,postgresql
95927925,аналитическое мышление
95927925,аналитика
95927925,прогнозирование
95946841,английский язык
95946841,sql
95946841,python
95946841,1c
95946841,статистика
95946841,git
95946841,power bi
95946841,bpmn
95946841,bi
95946841,datalens
95946841,superset
95947357,английский язык
95947357,sql
95947357,математическая статистика
95947357,python
95947357,api
95947357,статистика
95947357,1с
95947357,airflow
95947357,apache airflow
95947357,power bi
95947357,bpmn
95947357,bi
95947357,datalens
95947357,superset
95948660,sql
95948660,математическая статистика
95948660,python
95948660,api
95948660,статистика
95948660,1с
95948660,airflow
95948660,apache airflow
95948660,power bi
95948660,bpmn
95948660,bi
95948660,datalens
95948660,superset
95980015,etl
95980015,анализ данных
95980015,sql
95980015,ms sql
95980015,разработка технических заданий
95980015,tableau
95980015,ms excel
95980015,power bi
95980015,grafana
95980015,работа с большим объемом информации
95980015,excel
95999195,sql
95999195,математическая статистика
95999195,python
95999195,статистический анализ
95999195,статистика
95999195,математический анализ
95999195,умение работать в условиях многозадачности
95999195,big data
95999195,hadoop
95999195,теория вероятностей
95999195,data analysis
95999195,работа в условиях многозадачности
95999590,аналитическое мышление
95999590,анализ данных
95999590,ms powerpoint
95999590,power bi
95999590,ms power bi
96001742,3624-у
96001742,rorwa
96001742,взвешенные по риску активы
96001742,rwa
96001742,rorac
96001742,финансовое планирование
96001742,пвр
96001742,достаточность капитала банка
96001742,звешенные с учетом риска
96001742,анализ доходности
96001742,raroc
96001742,базель
96001742,icaap
96001742,н1
96001742,483-п
96001742,irb
96001742,ower b
96001742,sql
96001742,lik
96001742,базельские стандарты
96001742,н20
96001742,вподк
96001742,199-и
96001742,анализ потребления капитала
96001742,подход на основе внутренних рейтингов
96001742,roe
96001742,646-п
96001742,экономический капитал / economic capital
96001742,hadoo
96001742,база данных
96001742,risk weighted assets
96001742,hadoop
96001742,bi
96001742,актив
96001769,pandas
96001769,numpy
96001769,sql
96001769,python
96001769,статистика
96001769,big data
96001769,hadoop
96001769,power bi
96001769,spark
96001769,bi
96001769,hive
96014489,sql
96014489,ms sql
96014489,статистика
96014489,oracle
96014489,tableau
96014489,power bi
96014489,bi
96014489,excel
96017362,аналитическое мышление
96017362,подготовка презентаций
96017362,финансовая отчетность
96017362,excel
96020453,субд
96020453,sql
96020453,dwh
96020453,hadoop
96020453,spark
96020453,bi
96020453,hive
96026559,аналитическое мышление
96026559,анализ данных
96026559,sql
96026559,python
96026559,работа с большим объемом информации
96056333,clickhouse
96056333,k8s
96056333,статистический анализ
96056333,sql
96056333,python
96056333,api
96056333,статистика
96056333,git
96056333,mlflow
96056333,confluence
96056333,airflow
96056333,hadoop
96056333,hive
96056333,atlassian jira
96056333,spark
96056333,docker
96061431,python
96061431,hadoop
96061431,sql
96070086,sql
96070086,python
96070086,статистика
96070086,git
96070086,nlp
96070086,computer vision
96070086,hadoop
96070086,machine learning
96070086,spark
96070086,машинное обучение
96070086,data scientist
96075752,power query
96075752,excel
96077921,анализ данных
96077921,pl/sql
96077921,microsoft access
96077921,sql
96077921,база данных: oracle
96077921,базы данных
96077921,oracle
96077921,оптимизация кода
96077921,работа с большим объемом информации
96081816,pandas
96081816,numpy
96081816,sql
96081816,python
96081816,статистика
96081816,математический анализ
96081816,прогнозирование
96081816,powerpoint
96081816,git
96081816,bi
96081816,excel
96083232,подготовка презентаций
96083232,sql
96083232,статистический анализ
96083232,vba
96083232,powerpoint
96083232,анализ конкурентной среды
96083232,ms powerpoint
96083232,power query
96083232,power bi
96083232,аналитика продаж
96083232,excel
96093083,pandas
96093083,numpy
96093083,анализ данных
96093083,sql
96093083,математическая статистика
96093083,python
96093083,статистика
96093083,git
96093083,работа с большим объемом информации
96099472,a/b тесты
96099472,data analyst
96099472,sql
96099472,greenplum
96099472,python
96099472,статистика
96099472,hive
96100192,управление командой
96100192,data science
96100192,ml
96100192,it
96100192,разработка поисковых технологий
96106761,аналитическое мышление
96106761,etl
96106761,анализ данных
96106761,аналитические исследования
96106761,sql
96106761,cистемы управления базами данных
96106761,python
96106761,бизнес-анализ
96106761,работа со сми
96106761,internet
96106761,аналитика
96110395,анализ данных
96110395,ms sql
96110395,python
96110395,vba
96110395,oracle
96110679,pandas
96110679,pyspark
96110679,sql
96110679,python
96110679,прогнозирование
96110679,airflow
96110679,ml
96112641,статистический анализ
96112641,sql
96112641,python
96112641,статистика
96112641,кредитные риски
96112641,sas
96112641,скоринговые модели
96112641,excel
96115457,sql
96115457,ms sql
96115457,python
96115457,статистический анализ
96115457,статистика
96115457,r
96115457,postgresql
96115457,работа с базами данных
96119150,etl
96119150,sql
96119150,greenplum
96119150,python
96119150,dwh
96119150,ms sql
96119150,git
96119150,hadoop
96119150,docker
96119150,postgresql
96122658,etl
96122658,ms sql
96122658,sql
96122658,python
96122658,dwh
96122658,atlassian confluence
96122658,аналитика
96122658,data analysis
96122658,power query
96122658,power bi
96122658,bi
96122658,postgresql
96122658,excel
96122658,ms power bi
96152155,английский язык
96152155,sql
96152155,python
96152155,статистика
96152155,прогнозирование
96152155,big data
96152155,hadoop
96152155,spark
96157693,python
96157693,system design
96157693,machine learning
96157693,sql
96184016,ostgresql
96184016,pandas
96184016,clickhouse
96184016,numpy
96184016,yspark
96184016,sql
96184016,python
96184016,api
96184016,статистика
96184016,прогнозирование
96184016,tensorflow
96184016,математический анализ
96184016,nlp
96184016,clickhous
96184016,pytorch
96184016,jupyter noteboo
96184016,postgresql
96189923,работа с большим объемом информации
96189923,ms powerpoint
96189923,excel
96189923,ms excel
96201875,linux
96201875,sql
96201875,it
96201875,python
96201875,llm
96201875,api
96201875,git
96201875,nlp
96201875,pytorch
96201875,торговая площадка
96201875,docker
96205826,sql
96205826,python
96205826,статистика
96205826,прогнозирование
96205826,git
96205826,airflow
96205826,power bi
96205826,bi
96208940,анализ данных
96208940,sql
96208940,python
96208940,tensorflow
96208940,pytorch
96208962,etl
96208962,sql
96208962,python
96208962,pytorch
96208962,hadoop
96208962,spark
96251171,power query
96251171,excel
96265897,pandas
96265897,numpy
96265897,sql
96265897,python
96265897,llm
96265897,pytorch
96265897,machine learning
96270334,анализ данных
96270334,sql
96270334,бизнес-анализ
96270334,разработка технических заданий
96270334,работа с большим объемом информации
96270334,работа с базами данных
96284346,clickhouse
96284346,английский язык
96284346,sql
96284346,python
96284346,статистика
96284346,hadoop
96284346,торговая площадка
96284346,it
96284346,postgresql
96370006,аналитическое мышление
96370006,анализ данных
96370006,clickhouse
96370006,английский язык
96370006,sql
96370006,статистический анализ
96370006,python
96370006,бизнес-анализ
96370006,статистика
96370006,git
96370006,airflow
96370006,деловая коммуникация
96370006,powerbi
96370006,postgresql
96374423,аналитическое мышление
96374423,анализ данных
96374423,clickhouse
96374423,английский язык
96374423,sql
96374423,статистический анализ
96374423,python
96374423,бизнес-анализ
96374423,статистика
96374423,git
96374423,airflow
96374423,деловая коммуникация
96374423,powerbi
96374423,postgresql
96393705,sql
96393705,python
96393705,статистика
96393705,прогнозирование
96393705,power bi
96393705,bi
96396536,etl
96396536,субд
96396536,ms sql
96396536,sql
96396536,python
96396536,oracle
96396536,power bi
96396536,mysql
96396536,postgresql
96396536,excel
96401308,pandas
96401308,numpy
96401308,sql
96401308,математическая статистика
96401308,python
96401308,статистика
96401308,tableau
96401308,airflow
96401308,bi
96401308,powerbi
96401308,bi инструменты
96403806,etl
96403806,pandas
96403806,clickhouse
96403806,numpy
96403806,kafka
96403806,sql
96403806,python
96403806,статистика
96403806,airflow
96403806,bi
96403806,работа с базами данных
96412069,pandas
96412069,numpy
96412069,sql
96412069,dwh
96412069,python
96412069,автоматизация управленческой отчетности
96412069,ms sql
96412069,статистика
96412069,прогнозирование
96427458,pandas
96427458,numpy
96427458,clickhouse
96427458,sql
96427458,python
96427458,прогнозирование
96427458,nlp
96427458,pytorch
96427458,kubernetes
96427458,machine learning
96427458,mysql
96427458,docker
96427458,postgresql
96431016,etl
96431016,sql
96431016,python
96431016,обучение и развитие
96431016,dax
96431016,power bi
96431016,управление проектами
96432349,субд
96432349,sql
96432349,ms sql
96432349,python
96432349,аналитика
96432349,oracle
96432349,математический анализ
96432349,сбор и анализ информации
96432349,разработка технических заданий
96432349,тестирование
96432349,data analysis
96432349,bi
96432349,powerbi
96434518,sql
96434518,python
96434518,deep learning
96434518,llm
96434518,git
96434518,nlp
96434518,pytorch
96434518,hadoop
96434518,docker
96438728,sql
96438728,vba
96438728,статистика
96438728,tableau
96438728,power query
96438728,power bi
96438728,bi
96438728,excel
96438947,sql
96438947,vba
96438947,power pivot
96438947,прогнозирование
96438947,olap (online analytical processing)
96438947,power query
96438947,power bi
96438947,excel
96454896,etl
96454896,sql
96454896,oracle
96454896,big data
96454896,bi
96464125,python
96464125,статистика
96464125,sql
96503142,etl
96503142,numpy
96503142,linux
96503142,pandas
96503142,английский язык
96503142,sql
96503142,ms sql
96503142,python
96503142,базы данных
96503142,оптимизация запросов
96503142,airflow
96503142,mysql
96503142,transact-sql
96503377,etl
96503377,numpy
96503377,linux
96503377,pandas
96503377,английский язык
96503377,sql
96503377,ms sql
96503377,python
96503377,базы данных
96503377,оптимизация запросов
96503377,airflow
96503377,mysql
96503377,transact-sql
96508339,junior
96508339,pandas
96508339,numpy
96508339,sklearn
96508339,sql
96508339,python
96508339,статистика
96508339,apache airflow
96508339,powerbi
96510660,аналитическое мышление
96510660,анализ данных
96510660,sql
96510660,математическая статистика
96510660,python
96510660,powerpoint
96510660,power query
96510660,power bi
96513033,vba
96513033,power query
96513033,sql
96513033,excel
96529390,анализ данных
96529390,clickhouse
96529390,английский язык
96529390,sql
96529390,python
96529390,статистика
96529390,прогнозирование
96529390,аналитика
96529390,tableau
96529390,exasol
96530369,bi
96530369,vba
96530369,sql
96530369,excel
96536919,etl
96536919,sql
96536919,greenplum
96536919,python
96536919,статистика
96536919,big data
96536919,hadoop
96536919,spark
96536919,hive
96539033,английский язык
96539033,sql
96539033,python
96539033,oracle
96539033,bi
96543615,аналитическое мышление
96543615,аналитические исследования
96543615,английский язык
96543615,sql
96543615,python
96543615,llm
96543615,git
96543615,nlp
96543615,ml
96543615,data analysis
96543615,docker
96543615,data scientist
96551050,python
96551050,статистика
96551050,sql
96592641,pandas
96592641,python
96592641,nlp
96592641,big data
96592641,spark
96609384,аналитический склад ума
96609384,ms excel
96609384,excel
96609384,google spreadsheets
96613383,sql
96613383,greenplum
96613383,hadoop
96613383,bi
96613383,powerbi
96629245,аналитическое мышление
96629245,sql
96629245,статистика
96629245,прогнозирование
96629245,ms excel
96629245,excel
96637160,linux
96637160,numpy
96637160,python
96637160,llm
96637160,git
96637160,tensorflow
96637160,pytorch
96637160,docker
96647308,pandas
96647308,numpy
96647308,clickhouse
96647308,sql
96647308,python
96647308,git
96647308,tableau
96647308,airflow
96647308,bi
96647308,powerbi
96648811,etl
96648811,sql
96648811,greenplum
96648811,python
96648811,airflow
96650407,nlp
96650407,субд
96650407,big data
96656338,
96669417,визуализация данных
96669417,английский язык
96669417,sql
96669417,python
96669417,бизнес-анализ
96669417,аналитический склад ума
96681151,подготовка презентаций
96681151,sql
96681151,python
96681151,ms powerpoint
96681151,power bi
96681151,bi
96681151,excel
96703161,sql
96703161,dwh
96703161,python
96703161,прогнозирование
96703161,tableau
96703161,power bi
96703161,bi
96705105,sql
96705105,power pivot
96705105,qlik sense
96705105,ms excel
96705105,power bi
96705105,bi
96705105,excel
96722812,pandas
96722812,clickhouse
96722812,английский язык
96722812,sql
96722812,greenplum
96722812,python
96722812,data science
96722812,математическая статистика
96722812,llm
96722812,api
96722812,tensorflow
96722812,nlp
96722812,big data
96722812,hadoop
96722812,ml
96722812,machine learning
96722812,spark
96722812,nlp модели
96724130,pandas
96724130,clickhouse
96724130,numpy
96724130,статистический анализ
96724130,sql
96724130,python
96724130,статистика
96724130,airflow
96728809,
96747255,pandas
96747255,sql
96747255,статистический анализ
96747255,python
96747255,статистика
96747255,pytorch
96747255,airflow
96747255,hadoop
96747255,hive
96747641,kafka
96747641,sql
96747641,python
96747641,git
96747641,jenkins
96747641,hadoop
96747641,spark
96747641,hive
96792693,etl
